Country,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0,2051.0
China,11.27,11.37,11.47,11.6,11.68,11.8,11.82,11.92,12.12,12.28,12.43,12.41,12.44,12.54,12.63,12.73,12.76,12.89,13.2,13.37,13.21,13.33,13.66,14.17,13.98,14.48,14.84,15.08,15.25,15.43,15.76,16.22,16.63,17.41,18.36,19.14,20.45,22.72,25.85,27.85,31.13,35.7,38.45,41.54,43.96,44.47,44.68,47.98,52.86,53.54,54.53,63.11,66.8966,70.910396,75.16501976,79.67492094560002,84.45541620233601,89.52274117447618,94.89410564494477,100.58775198364145,106.62301710265994,113.02039812881955,119.80162201654873,126.98971933754164,134.60910249779417,142.68564864766182,151.24678756652153,160.32159482051284,169.9408905097436,180.13734394032824,190.94558457674793,202.40231965135283,214.54645883043403,227.41924636026008,241.0644011418757,255.52826521038824,270.85996112301154,287.1115587903922,304.3382523178158,322.5985474568847,341.95446030429787,362.4717279225557
France,9.25,9.35,9.57,9.94,10.08,10.47,10.56,10.77,11.3,11.94,12.47,11.91,11.71,11.5,11.31,11.44,12.67,13.59,14.08,14.12,15.47,15.41,16.05,15.49,15.87,16.98,16.96,16.12,16.44,16.42,15.73,15.77,16.28,18.07,19.53,19.97,20.65,22.45,23.77,22.26,22.02,23.26,22.2,22.79,22.99,20.84,20.97,21.65,22.67,22.36,21.78,23.61,24.33552036199103,24.636381798002276,24.937243234013522,25.238104670024768,25.538966106036014,25.839827542047374,26.14068897805862,26.441550414069866,26.742411850081112,27.043273286092358,27.344134722103718,27.644996158114964,27.94585759412621,28.246719030137456,28.547580466148816,28.84844190216006,29.149303338171308,29.450164774182554,29.7510262101938,30.05188764620516,30.352749082216405,30.65361051822765,30.954471954238898,31.255333390250144,31.556194826261503,31.85705626227275,32.157917698283995,32.45877913429524,32.75964057030649,33.06050200631785
Germany,9.53,9.69,9.93,10.41,10.6,10.79,10.96,11.34,12.04,12.78,13.12,12.3,12.15,12.15,11.93,11.95,13.45,14.61,15.14,15.15,16.94,17.39,18.53,18.07,18.67,20.4,19.9,18.57,18.72,18.5,17.39,17.28,17.65,19.55,21.03,21.18,22.04,24.03,25.37,23.57,23.79,25.6,24.35,25.28,25.91,23.46,23.98,25.05,26.52,26.1,25.98,27.84,27.622036199094964,27.983201570904043,28.344366942713123,28.705532314522316,29.066697686331395,29.427863058140474,29.789028429949553,30.150193801758633,30.511359173567826,30.872524545376905,31.233689917185984,31.594855288995063,31.956020660804143,32.317186032613336,32.678351404422415,33.039516776231494,33.40068214804057,33.76184751984965,34.12301289165873,34.484178263467925,34.845343635277004,35.20650900708608,35.56767437889516,35.92883975070424,36.290005122513435,36.651170494322514,37.01233586613159,37.37350123794067,37.73466660974975,38.095831981558945
India,10.23,10.28,10.33,10.41,10.49,10.54,10.59,10.68,10.78,10.87,10.98,11.06,11.13,11.22,11.28,11.37,11.47,11.6,11.74,11.8,11.95,11.88,11.96,12.0,12.18,12.36,12.45,12.61,12.65,12.83,12.89,12.99,13.11,13.4,13.86,14.25,14.6,15.39,15.65,15.86,16.88,17.42,17.36,17.25,17.62,17.78,17.98,18.83,19.35,19.36,18.79,20.34,22.001038407366693,23.797723254789794,25.741131924115724,27.84324641649769,30.11702722689974,32.576493251461635,35.23680822038984,38.11437418927293,41.22693266523793,44.59367399143659,48.235355664266756,52.174430312808525,56.43518412952691,61.043886605729256,66.02895249496493,71.42111700294564,77.25362528411196,83.56243741317905,90.38645009540453,97.7677364825235,105.75180557292556,114.38788279539384,123.72921350633331,133.83339127168696,144.76271295754768,156.58456281876138,169.37182795360334,183.20334768599466,198.16439964590577,214.34722554485424
Japan,9.52,9.61,9.96,10.51,10.7,10.77,11.03,11.56,12.78,13.01,13.22,13.63,13.23,13.61,13.92,14.24,16.95,18.84,21.23,21.18,21.56,23.36,24.41,26.32,28.2,30.58,28.32,26.45,24.62,26.5,27.82,25.35,24.32,25.57,26.97,26.87,26.05,25.97,27.93,27.95,29.73,31.62,31.87,28.06,27.08,25.43,27.4,27.24,27.79,28.15,27.79,27.44,27.540000000000003,27.64,27.740000000000002,27.84,27.94,28.040000000000003,28.14,28.240000000000002,28.34,28.44,28.540000000000003,28.64,28.740000000000002,28.84,28.94,29.040000000000003,29.14,29.240000000000002,29.34,29.44,29.540000000000003,29.64,29.740000000000002,29.840000000000003,29.94,30.040000000000003,30.14,30.240000000000002,30.340000000000003,30.44
Russian Federation,,,,,,,,,,,,,,,,,,,,,10.8,10.89,12.4,16.83,18.25,20.03,9.98,10.0,9.48,9.25,9.47,9.66,9.76,10.03,10.58,11.14,11.89,13.06,14.36,12.57,13.73,15.42,16.0,16.18,15.32,13.1,12.86,13.89,14.05,14.21,13.59,14.52,14.160685483870964,14.236143695014675,14.311601906158359,14.387060117302042,14.462518328445753,14.537976539589437,14.613434750733148,14.688892961876832,14.764351173020543,14.839809384164226,14.91526759530791,14.990725806451621,15.066184017595305,15.141642228739016,15.2171004398827,15.292558651026383,15.368016862170094,15.443475073313778,15.51893328445749,15.594391495601172,15.669849706744884,15.745307917888567,15.82076612903225,15.896224340175962,15.971682551319645,16.047140762463357,16.12259897360704,16.198057184750724,16.273515395894435,16.34897360703812
United States,12.09,12.36,12.73,13.21,13.53,13.78,14.46,15.21,16.1,16.93,17.45,18.62,18.79,19.56,21.12,21.81,22.34,23.2,24.22,25.13,25.76,25.93,26.78,27.69,29.01,30.03,31.23,32.75,34.15,35.81,37.65,37.87,38.45,39.8,42.15,44.66,46.9,47.99,47.89,45.21,47.28,48.94,51.02,52.59,54.64,56.27,56.7,58.87,61.82,63.81,62.58,68.3,62.17656108597248,63.24333262187292,64.31010415777337,65.37687569367336,66.4436472295738,67.51041876547379,68.57719030137423,69.64396183727467,70.71073337317466,71.7775049090751,72.84427644497555,73.91104798087554,74.97781951677598,76.04459105267642,77.11136258857641,78.17813412447686,79.2449056603773,80.31167719627729,81.37844873217773,82.44522026807772,83.51199180397816,84.5787633398786,85.6455348757786,86.71230641167904,87.77907794757948,88.84584948347947,89.91262101937991,90.97939255528036,92.04616409118034,93.11293562708079
